ts,set_idx,rep_idx,state,live_up_norm,live_cadence,last_down_vel_deg_s,last_up_vel_deg_s,cycle_s,idle_top_s,depth_min_knee_deg,mot_live,mot_live_label,mot_rep,mot_rep_label
1757724324.011,1,12,TOP,-0.0000,1.10,56.60,56.59,,,,1.1,Demotivated,,
1757724324.188,1,12,TOP,-0.0000,1.09,56.60,56.59,,,,1.1,Demotivated,,
1757724324.363,2,0,TOP,-0.0000,1.09,56.60,56.59,,,,1.1,Demotivated,,
1757724324.556,2,0,TOP,-0.0944,1.08,56.60,56.59,,,,1.1,Demotivated,,
1757724324.731,2,0,TOP,-0.0457,1.07,56.60,56.59,,,,1.1,Demotivated,,
1757724324.907,2,0,DESCENT,0.0928,1.06,56.60,56.59,,,,1.1,Demotivated,,
1757724325.083,2,0,DESCENT,0.0547,1.05,56.60,56.59,,,,1.1,Demotivated,,
1757724325.276,2,0,DESCENT,-0.4610,1.04,56.60,56.59,,,,1.1,Demotivated,,
1757724325.451,2,0,DESCENT,-0.1185,1.04,56.60,56.59,,,,1.1,Demotivated,,
1757724325.627,2,0,DESCENT,-0.0000,1.03,56.60,56.59,,,,1.1,Demotivated,,
1757724325.803,2,0,DESCENT,0.0839,1.02,56.60,56.59,,,,1.1,Demotivated,,
1757724325.998,2,0,DESCENT,-0.0662,1.02,56.60,56.59,,,,1.1,Demotivated,,
1757724326.172,2,0,DESCENT,-0.0590,1.01,56.60,56.59,,,,1.1,Demotivated,,
1757724326.347,2,0,DESCENT,-0.8999,1.00,56.60,56.59,,,,1.1,Demotivated,,
1757724999.033,1,0,TOP,-0.0000,0.71,0.00,0.00,,,,50.0,Neutral,,
1757724999.319,1,0,TOP,0.5099,0.71,0.00,0.00,,,,50.0,Neutral,,
1757724999.621,1,0,TOP,0.0326,0.71,0.00,0.00,,,,50.0,Neutral,,
1757724999.926,1,0,TOP,0.1646,0.70,0.00,0.00,,,,50.0,Neutral,,
1757725000.229,1,0,TOP,0.0839,0.70,0.00,0.00,,,,50.0,Neutral,,
1757725000.518,1,0,TOP,-0.0000,0.70,0.00,0.00,,,,50.0,Neutral,,
1757725000.824,1,0,TOP,0.1891,0.70,0.00,0.00,,,,50.0,Neutral,,
1757725001.126,1,0,TOP,-1.8157,0.69,0.00,0.00,,,,50.0,Neutral,,
1757725001.432,1,0,DESCENT,0.0786,0.69,0.00,0.00,,,,50.0,Neutral,,
1757725001.718,1,0,ASCENT,1.5058,0.69,33.49,0.00,,,,50.0,Neutral,,
1757725002.021,1,0,ASCENT,-0.0879,0.69,33.49,0.00,,,,0.2,Demotivated,,
1757725002.325,1,1,DESCENT,-0.2387,100.00,33.49,38.90,,,,50.0,Neutral,,
1757725002.630,1,1,DESCENT,-1.9873,100.00,33.49,38.90,,,,50.0,Neutral,,
1757725002.919,1,1,DESCENT,0.3243,99.96,33.49,38.90,,,,50.0,Neutral,,
1757725003.225,1,1,ASCENT,0.6936,98.54,15.72,38.90,,,,50.0,Neutral,,
1757725003.525,1,2,TOP,-0.0299,90.01,15.72,34.75,,,,0.4,Demotivated,,
1757725003.830,1,2,DESCENT,-0.3183,100.00,15.72,34.75,,,,50.0,Neutral,,
1757725004.119,1,2,DESCENT,-1.6239,100.00,15.72,34.75,,,,50.0,Neutral,,
1757725004.421,1,2,ASCENT,1.1582,99.84,26.00,34.75,,,,50.0,Neutral,,
1757725004.726,1,2,ASCENT,0.0893,96.99,26.00,34.75,,,,6.4,Demotivated,,
1757725005.030,1,2,ASCENT,0.0517,84.78,26.00,34.75,,,,2.7,Demotivated,,
1757725005.319,1,3,DESCENT,-0.6780,100.00,26.00,27.16,,,,50.0,Neutral,,
1757725005.622,1,3,DESCENT,-1.7420,100.00,26.00,27.16,,,,50.0,Neutral,,
1757725005.926,1,3,BOTTOM,1.7025,99.96,29.72,27.16,,,,50.0,Neutral,,
1757725006.230,1,3,ASCENT,0.2937,98.56,29.72,27.16,,,,72.1,Motivated,,
1757725006.518,1,4,TOP,0.0302,90.64,29.72,36.27,,,,1.5,Demotivated,,
1757725006.821,1,4,DESCENT,-1.3337,100.00,29.72,36.27,,,,50.0,Neutral,,
1757725007.126,1,4,DESCENT,-0.0978,100.00,29.72,36.27,,,,50.0,Neutral,,
1757725007.432,1,4,ASCENT,0.7353,99.79,32.58,36.27,,,,50.0,Neutral,,
1757725007.717,1,4,ASCENT,-0.3031,96.99,32.58,36.27,,,,0.0,Demotivated,,
1757725023.128,2,0,TOP,-0.0056,1.08,32.58,37.92,,,,50.0,Neutral,,
1757725023.433,2,0,TOP,0.0529,1.07,32.58,37.92,,,,50.0,Neutral,,
1757725023.718,2,0,TOP,-0.0628,1.05,32.58,37.92,,,,50.0,Neutral,,
1757725024.022,2,0,TOP,0.2127,1.04,32.58,37.92,,,,50.0,Neutral,,
1757725024.325,2,0,TOP,-1.1841,1.03,32.58,37.92,,,,50.0,Neutral,,
1757725024.630,2,0,DESCENT,-0.1150,1.02,32.58,37.92,,,,50.0,Neutral,,
1757725024.918,2,0,DESCENT,1.4293,1.01,32.58,37.92,,,,50.0,Neutral,,
1757725025.222,2,0,DESCENT,-0.2434,1.00,32.58,37.92,,,,50.0,Neutral,,
1757725025.526,2,0,DESCENT,-0.0313,0.99,32.58,37.92,,,,50.0,Neutral,,
1757725025.830,2,0,DESCENT,-1.3108,0.98,32.58,37.92,,,,50.0,Neutral,,
1757725026.117,2,0,DESCENT,-0.0936,0.97,32.58,37.92,,,,50.0,Neutral,,
1757725026.421,2,0,BOTTOM,1.8806,0.96,5.07,37.92,,,,50.0,Neutral,,
1757725026.725,2,1,TOP,0.2093,0.95,5.07,43.75,,,,19.9,Demotivated,,
1757725027.030,2,1,DESCENT,0.1537,100.00,5.07,43.75,,,,50.0,Neutral,,
1757725027.317,2,1,DESCENT,-0.0000,100.00,5.07,43.75,,,,50.0,Neutral,,
1757725027.626,2,1,DESCENT,-0.8839,99.83,5.07,43.75,,,,50.0,Neutral,,
1757725027.925,2,1,DESCENT,-1.1353,96.97,5.07,43.75,,,,50.0,Neutral,,
1757725028.230,2,1,DESCENT,0.7305,84.68,5.07,43.75,,,,50.0,Neutral,,
1757725028.518,2,1,ASCENT,0.6726,64.62,11.80,43.75,,,,99.6,Motivated,,
1757725028.822,2,2,TOP,-0.0000,44.06,11.80,39.12,,,,0.8,Demotivated,,
1757725029.128,2,2,DESCENT,-0.1176,100.00,11.80,39.12,,,,50.0,Neutral,,
1757725029.429,2,2,DESCENT,-1.7392,100.00,11.80,39.12,,,,50.0,Neutral,,
1757725029.718,2,2,DESCENT,-0.4965,99.83,11.80,39.12,,,,50.0,Neutral,,
1757725030.022,2,2,ASCENT,1.1285,96.95,19.59,39.12,,,,100.0,Motivated,,
1757725030.326,2,2,ASCENT,0.0297,84.74,19.59,39.12,,,,1.2,Demotivated,,
1757725030.614,2,3,DESCENT,-0.1499,100.00,19.59,34.25,,,,50.0,Neutral,,
1757725030.923,2,3,DESCENT,-1.2163,100.00,19.59,34.25,,,,50.0,Neutral,,
1757725031.222,2,3,DESCENT,-0.2906,99.96,19.59,34.25,,,,50.0,Neutral,,
1757725031.525,2,3,DESCENT,2.1438,98.54,19.59,34.25,,,,50.0,Neutral,,
1757725031.813,2,3,ASCENT,-0.0303,90.61,14.84,34.25,,,,0.6,Demotivated,,
1757725032.121,2,4,DESCENT,0.1443,100.00,14.84,35.54,,,,50.0,Neutral,,
1757725032.421,2,4,DESCENT,-0.2801,100.00,14.84,35.54,,,,50.0,Neutral,,
1757725032.725,2,4,DESCENT,-2.2066,99.99,14.84,35.54,,,,50.0,Neutral,,
1757725033.013,2,4,BOTTOM,1.0934,99.50,34.62,35.54,,,,50.0,Neutral,,
1757725033.318,2,4,ASCENT,0.9172,94.39,34.62,35.54,,,,99.9,Motivated,,
1757725033.621,2,4,ASCENT,-0.0606,78.58,34.62,35.54,,,,0.4,Demotivated,,
1757725048.918,3,0,TOP,-0.3157,1.08,34.62,46.05,,,,50.0,Neutral,,
1757725049.224,3,0,TOP,-0.6345,1.07,34.62,46.05,,,,50.0,Neutral,,
1757725049.526,3,0,TOP,-0.0000,1.05,34.62,46.05,,,,50.0,Neutral,,
1757725049.814,3,0,TOP,-0.0685,1.04,34.62,46.05,,,,50.0,Neutral,,
1757725050.122,3,0,TOP,-0.0649,1.03,34.62,46.05,,,,50.0,Neutral,,
1757725050.423,3,0,TOP,-0.0000,1.02,34.62,46.05,,,,50.0,Neutral,,
1757725050.728,3,0,TOP,0.0532,1.01,34.62,46.05,,,,50.0,Neutral,,
1757725051.019,3,0,TOP,-0.0303,1.00,34.62,46.05,,,,50.0,Neutral,,
1757725051.318,3,0,TOP,-0.0000,0.99,34.62,46.05,,,,50.0,Neutral,,
1757725051.621,3,0,TOP,-0.0314,0.98,34.62,46.05,,,,50.0,Neutral,,
1757725051.927,3,0,TOP,-0.1076,0.97,34.62,46.05,,,,50.0,Neutral,,
1757725052.214,3,0,TOP,-0.0000,0.96,34.62,46.05,,,,50.0,Neutral,,
1757725052.520,3,0,TOP,-0.0000,0.95,34.62,46.05,,,,50.0,Neutral,,
1757725052.822,3,0,TOP,-0.0693,0.94,34.62,46.05,,,,50.0,Neutral,,
1757725053.126,3,0,TOP,0.0881,0.93,34.62,46.05,,,,50.0,Neutral,,
1757725053.414,3,0,TOP,0.0323,0.93,34.62,46.05,,,,50.0,Neutral,,
1757725053.718,3,0,TOP,0.0315,0.92,34.62,46.05,,,,50.0,Neutral,,
1757725054.021,3,0,TOP,-0.0635,0.91,34.62,46.05,,,,50.0,Neutral,,
1757725054.330,3,0,TOP,-0.0000,0.91,34.62,46.05,,,,50.0,Neutral,,
1757725054.618,3,0,TOP,-0.0000,0.90,34.62,46.05,,,,50.0,Neutral,,
1757725054.919,3,0,DESCENT,-2.9986,0.89,34.62,46.05,,,,50.0,Neutral,,
1757725055.224,3,0,DESCENT,0.7661,0.89,34.62,46.05,,,,50.0,Neutral,,
1757725055.526,3,0,DESCENT,0.5483,0.88,34.62,46.05,,,,50.0,Neutral,,
1757725055.814,3,0,DESCENT,-0.0608,0.88,34.62,46.05,,,,50.0,Neutral,,
1757725056.117,3,0,DESCENT,0.0923,0.87,34.62,46.05,,,,50.0,Neutral,,
1757725056.423,3,0,DESCENT,-0.0623,0.86,34.62,46.05,,,,50.0,Neutral,,
1757725056.851,3,0,DESCENT,0.7348,0.86,34.62,46.05,,,,50.0,Neutral,,
1757725057.126,3,0,DESCENT,-1.3907,0.85,34.62,46.05,,,,50.0,Neutral,,
1757725057.415,3,0,DESCENT,0.6090,0.85,34.62,46.05,,,,50.0,Neutral,,
1757725057.718,3,0,ASCENT,0.4807,0.84,17.94,46.05,,,,50.0,Neutral,,
1757725058.022,3,0,ASCENT,-0.0204,0.84,17.94,46.05,,,,0.7,Demotivated,,
1757725058.326,3,0,ASCENT,0.4448,0.83,17.94,46.05,,,,41.0,Demotivated,,
1757725058.615,3,0,ASCENT,0.1248,0.83,17.94,46.05,,,,2.8,Demotivated,,
1757725059.526,3,0,ASCENT,-0.3565,0.82,17.94,46.05,,,,0.0,Demotivated,,
1757725059.814,3,0,ASCENT,0.0421,0.82,17.94,46.05,,,,1.2,Demotivated,,
1757725060.214,3,1,TOP,-0.0000,100.00,17.94,21.77,,,,50.0,Neutral,,
1757725060.745,3,1,TOP,0.4634,99.99,17.94,21.77,,,,50.0,Neutral,,
1757725061.014,3,1,TOP,-0.0314,99.49,17.94,21.77,,,,50.0,Neutral,,
1757725061.321,3,1,TOP,-0.0000,94.29,17.94,21.77,,,,50.0,Neutral,,
1757725061.622,3,1,TOP,0.1857,78.57,17.94,21.77,,,,50.0,Neutral,,
1757725061.926,3,1,TOP,0.0255,56.58,17.94,21.77,,,,50.0,Neutral,,
1757725062.214,3,1,DESCENT,-0.9806,38.83,17.94,21.77,,,,50.0,Neutral,,
1757725062.518,3,1,DESCENT,-0.2059,26.24,17.94,21.77,,,,50.0,Neutral,,
1757725062.822,3,1,ASCENT,1.9513,18.45,38.06,21.77,,,,50.0,Neutral,,
1757725063.126,3,1,ASCENT,0.1296,13.59,38.06,21.77,,,,3.5,Demotivated,,
1757725063.413,3,2,DESCENT,-0.1235,100.00,38.06,36.28,,,,50.0,Neutral,,
1757725063.717,3,2,DESCENT,0.0315,100.00,38.06,36.28,,,,50.0,Neutral,,
1757725064.023,3,2,DESCENT,-0.8083,99.99,38.06,36.28,,,,50.0,Neutral,,
1757725064.326,3,2,DESCENT,-1.1718,99.41,38.06,36.28,,,,50.0,Neutral,,
1757725064.614,3,2,BOTTOM,0.6698,94.41,10.42,36.28,,,,50.0,Neutral,,
1757725064.918,3,2,ASCENT,0.3416,78.57,10.42,36.28,,,,24.2,Demotivated,,
1757725065.224,3,3,DESCENT,-0.0623,100.00,10.42,44.82,,,,50.0,Neutral,,
1757725065.529,3,3,DESCENT,-0.1627,100.00,10.42,44.82,,,,50.0,Neutral,,
1757725065.815,3,3,DESCENT,-1.1003,99.96,10.42,44.82,,,,50.0,Neutral,,
1757725066.117,3,3,DESCENT,0.8810,98.56,10.42,44.82,,,,50.0,Neutral,,
1757725066.421,3,3,DESCENT,1.1265,89.91,10.42,44.82,,,,50.0,Neutral,,
1757725066.727,3,3,ASCENT,-0.0791,70.47,3.47,44.82,,,,50.0,Neutral,,
1757725067.013,3,3,TOP,-0.1253,50.01,3.47,33.14,,,,50.0,Neutral,,
1757725067.318,3,3,DESCENT,-1.4334,33.47,3.47,33.14,,,,50.0,Neutral,,
1757725067.621,3,3,BOTTOM,1.0649,22.94,50.26,33.14,,,,50.0,Neutral,,
1757725067.926,3,3,ASCENT,1.2657,16.39,50.26,33.14,,,,99.9,Motivated,,
1757725068.215,3,4,TOP,-0.1229,12.45,50.26,33.47,,,,0.3,Demotivated,,
1757725068.518,3,4,DESCENT,-0.0622,100.00,50.26,33.47,,,,50.0,Neutral,,
1757725068.821,3,4,DESCENT,-0.0932,100.00,50.26,33.47,,,,50.0,Neutral,,
1757725069.127,3,4,DESCENT,0.0264,99.80,50.26,33.47,,,,50.0,Neutral,,
1757725069.413,3,4,DESCENT,-0.2207,96.98,50.26,33.47,,,,50.0,Neutral,,
1757725069.717,3,4,DESCENT,-0.0000,84.81,50.26,33.47,,,,50.0,Neutral,,
1757725070.022,3,4,DESCENT,0.0640,63.53,50.26,33.47,,,,50.0,Neutral,,
1757725070.329,3,4,DESCENT,-0.0000,42.97,50.26,33.47,,,,50.0,Neutral,,
1757725070.613,3,4,DESCENT,0.1889,29.61,50.26,33.47,,,,50.0,Neutral,,
1757725070.917,3,4,DESCENT,-1.4827,20.53,50.26,33.47,,,,50.0,Neutral,,
1757725071.221,3,4,DESCENT,-0.3273,14.91,50.26,33.47,,,,50.0,Neutral,,
1757725071.526,3,4,DESCENT,0.6731,11.31,50.26,33.47,,,,50.0,Neutral,,
1757725071.813,3,4,ASCENT,0.5238,9.02,5.08,33.47,,,,32.4,Demotivated,,
1757725613.481,1,0,TOP,0.2942,0.39,0.00,0.00,,,,50.0,Neutral,,
1757725613.787,1,0,TOP,-0.0940,0.38,0.00,0.00,,,,50.0,Neutral,,
1757725614.090,1,0,TOP,0.0556,0.37,0.00,0.00,,,,50.0,Neutral,,
1757725614.378,1,0,TOP,-0.0319,0.35,0.00,0.00,,,,50.0,Neutral,,
1757725614.682,1,0,TOP,-0.0316,0.34,0.00,0.00,,,,50.0,Neutral,,
1757725614.987,1,0,TOP,-0.1757,0.34,0.00,0.00,,,,50.0,Neutral,,
1757725615.291,1,0,DESCENT,-1.2091,0.33,0.00,0.00,,,,50.0,Neutral,,
1757725615.579,1,0,ASCENT,1.4143,0.32,60.22,0.00,,,,50.0,Neutral,,
1757725615.882,1,0,ASCENT,0.0587,0.31,60.22,0.00,,,,1.0,Demotivated,,
1757725616.188,1,1,TOP,0.0281,100.00,60.22,43.96,,,,50.0,Neutral,,
1757725616.491,1,1,TOP,0.0741,100.00,60.22,43.96,,,,50.0,Neutral,,
1757725616.789,1,1,TOP,-1.8697,100.00,60.22,43.96,,,,50.0,Neutral,,
1757725617.086,1,1,DESCENT,0.6724,99.84,60.22,43.96,,,,50.0,Neutral,,
1757725617.386,1,1,ASCENT,0.9631,97.01,88.35,43.96,,,,98.9,Motivated,,
1757725617.691,1,1,ASCENT,-0.0993,83.17,88.35,43.96,,,,0.1,Demotivated,,
1757725617.979,1,2,TOP,-0.0288,100.00,88.35,60.80,,,,50.0,Neutral,,
1757725618.283,1,2,TOP,-0.0575,100.00,88.35,60.80,,,,50.0,Neutral,,
1757725618.586,1,2,TOP,-1.8124,99.99,88.35,60.80,,,,50.0,Neutral,,
1757725618.889,1,2,DESCENT,0.6028,99.45,88.35,60.80,,,,50.0,Neutral,,
1757725619.178,1,2,DESCENT,1.4721,94.29,88.35,60.80,,,,50.0,Neutral,,
1757725619.482,1,2,DESCENT,-0.2255,75.94,88.35,60.80,,,,50.0,Neutral,,
1757725619.785,1,2,DESCENT,-0.0573,50.06,88.35,60.80,,,,50.0,Neutral,,
1757725620.089,1,2,DESCENT,-1.2488,30.10,88.35,60.80,,,,50.0,Neutral,,
1757725620.377,1,2,BOTTOM,1.3161,18.87,9.39,60.80,,,,50.0,Neutral,,
1757725620.685,1,2,ASCENT,1.3467,12.09,9.39,60.80,,,,100.0,Motivated,,
1757725620.987,1,3,TOP,-0.1399,8.31,9.39,51.69,,,,0.0,Demotivated,,
1757725621.289,1,3,TOP,-0.0000,100.00,9.39,51.69,,,,50.0,Neutral,,
1757725621.581,1,3,TOP,-0.0572,100.00,9.39,51.69,,,,50.0,Neutral,,
1757725621.881,1,3,TOP,-0.0304,99.96,9.39,51.69,,,,50.0,Neutral,,
1757725622.185,1,3,TOP,-0.0000,98.64,9.39,51.69,,,,50.0,Neutral,,
1757725622.490,1,3,TOP,0.0244,89.24,9.39,51.69,,,,50.0,Neutral,,
1757725622.778,1,3,TOP,-1.3218,67.88,9.39,51.69,,,,50.0,Neutral,,
1757725623.082,1,3,DESCENT,-2.8441,42.82,9.39,51.69,,,,50.0,Neutral,,
1757725623.385,1,3,ASCENT,2.9931,25.69,147.95,51.69,,,,50.0,Neutral,,
1757725623.690,1,3,ASCENT,0.2992,15.93,147.95,51.69,,,,4.6,Demotivated,,
1757725623.978,1,4,TOP,-0.0289,10.72,147.95,74.00,,,,0.2,Demotivated,,
1757725624.282,1,4,TOP,-0.0296,100.00,147.95,74.00,,,,50.0,Neutral,,
1757725624.586,1,4,TOP,-0.0887,100.00,147.95,74.00,,,,50.0,Neutral,,
1757725624.889,1,4,DESCENT,-2.6140,99.95,147.95,74.00,,,,50.0,Neutral,,
1757725625.180,1,4,BOTTOM,2.1688,98.58,97.98,74.00,,,,50.0,Neutral,,
1757725625.482,1,4,ASCENT,0.3984,89.16,97.98,74.00,,,,10.5,Demotivated,,
1757725625.786,1,4,ASCENT,-0.2405,66.38,97.98,74.00,,,,0.0,Demotivated,,
1757725641.083,2,0,TOP,-0.0000,0.38,97.98,62.12,,,,50.0,Neutral,,
1757725641.385,2,0,TOP,-0.0315,0.38,97.98,62.12,,,,50.0,Neutral,,
1757725641.689,2,0,TOP,0.0529,0.37,97.98,62.12,,,,50.0,Neutral,,
1757725641.978,2,0,TOP,-0.0000,0.37,97.98,62.12,,,,50.0,Neutral,,
1757725642.281,2,0,TOP,-0.0000,0.36,97.98,62.12,,,,50.0,Neutral,,
1757725642.585,2,0,TOP,-1.1178,0.36,97.98,62.12,,,,50.0,Neutral,,
1757725642.889,2,0,DESCENT,-0.0436,0.35,97.98,62.12,,,,50.0,Neutral,,
1757725643.181,2,0,ASCENT,1.8819,0.35,122.03,62.12,,,,100.0,Motivated,,
1757725643.483,2,0,ASCENT,0.0878,0.34,122.03,62.12,,,,0.6,Demotivated,,
1757725643.785,2,1,TOP,-0.1220,0.34,122.03,58.12,,,,0.1,Demotivated,,
1757725644.091,2,1,TOP,-1.9753,100.00,122.03,58.12,,,,50.0,Neutral,,
1757725644.377,2,1,DESCENT,0.8462,100.00,122.03,58.12,,,,50.0,Neutral,,
1757725644.683,2,1,DESCENT,0.5946,99.96,122.03,58.12,,,,50.0,Neutral,,
1757725644.985,2,1,DESCENT,-0.1206,98.61,122.03,58.12,,,,50.0,Neutral,,
1757725645.290,2,1,DESCENT,-0.0000,89.14,122.03,58.12,,,,50.0,Neutral,,
1757725645.580,2,1,DESCENT,-1.0420,67.47,122.03,58.12,,,,50.0,Neutral,,
1757725645.883,2,1,DESCENT,-0.1397,42.58,122.03,58.12,,,,50.0,Neutral,,
1757725646.186,2,1,DESCENT,1.2992,25.55,122.03,58.12,,,,50.0,Neutral,,
1757725646.491,2,1,DESCENT,-0.0000,15.84,122.03,58.12,,,,50.0,Neutral,,
1757725646.777,2,1,DESCENT,-0.0608,10.69,122.03,58.12,,,,50.0,Neutral,,
1757725647.081,2,1,DESCENT,0.0900,7.47,122.03,58.12,,,,50.0,Neutral,,
1757725647.387,2,1,DESCENT,-0.0297,5.49,122.03,58.12,,,,50.0,Neutral,,
1757725647.694,2,1,DESCENT,-0.1037,4.21,122.03,58.12,,,,50.0,Neutral,,
1757725647.978,2,1,DESCENT,0.1513,3.40,122.03,58.12,,,,50.0,Neutral,,
1757725648.281,2,1,DESCENT,-0.0000,2.78,122.03,58.12,,,,50.0,Neutral,,
1757725648.586,2,1,DESCENT,0.0592,2.33,122.03,58.12,,,,50.0,Neutral,,
1757725648.891,2,1,DESCENT,0.0510,2.00,122.03,58.12,,,,50.0,Neutral,,
1757725649.177,2,1,DESCENT,-0.0297,1.75,122.03,58.12,,,,50.0,Neutral,,
1757725649.481,2,1,DESCENT,-0.0000,1.55,122.03,58.12,,,,50.0,Neutral,,
1757725649.785,2,1,DESCENT,-0.0304,1.38,122.03,58.12,,,,50.0,Neutral,,
1757725650.090,2,1,DESCENT,-0.0272,1.25,122.03,58.12,,,,50.0,Neutral,,
1757725650.377,2,1,DESCENT,-0.0000,1.14,122.03,58.12,,,,50.0,Neutral,,
1757725650.681,2,1,DESCENT,-0.0000,1.05,122.03,58.12,,,,50.0,Neutral,,
1757725650.985,2,1,DESCENT,-0.0000,0.97,122.03,58.12,,,,50.0,Neutral,,
1757725651.290,2,1,DESCENT,-1.3927,0.91,122.03,58.12,,,,50.0,Neutral,,
1757725651.578,2,1,DESCENT,0.8010,0.85,122.03,58.12,,,,50.0,Neutral,,
1757725651.881,2,1,DESCENT,0.6149,0.80,122.03,58.12,,,,50.0,Neutral,,
1757725652.189,2,1,DESCENT,0.0287,0.76,122.03,58.12,,,,50.0,Neutral,,
1757725652.490,2,1,DESCENT,-0.0000,0.72,122.03,58.12,,,,50.0,Neutral,,
1757725652.777,2,1,DESCENT,-0.0604,0.69,122.03,58.12,,,,50.0,Neutral,,
1757725653.081,2,1,DESCENT,-0.0000,0.65,122.03,58.12,,,,50.0,Neutral,,
1757725653.386,2,1,DESCENT,-0.0607,0.63,122.03,58.12,,,,50.0,Neutral,,
1757725653.690,2,1,DESCENT,-0.0000,0.60,122.03,58.12,,,,50.0,Neutral,,
1757725653.978,2,1,DESCENT,0.0298,0.58,122.03,58.12,,,,50.0,Neutral,,
1757725654.281,2,1,DESCENT,0.0297,0.56,122.03,58.12,,,,50.0,Neutral,,
1757725654.590,2,1,DESCENT,-0.0000,0.54,122.03,58.12,,,,50.0,Neutral,,
1757725654.890,2,1,DESCENT,-0.3492,0.52,122.03,58.12,,,,50.0,Neutral,,
1757725655.183,2,1,DESCENT,0.0301,0.51,122.03,58.12,,,,50.0,Neutral,,
1757725655.481,2,1,DESCENT,-0.0320,0.49,122.03,58.12,,,,50.0,Neutral,,
1757725655.786,2,1,DESCENT,-0.0642,0.48,122.03,58.12,,,,50.0,Neutral,,
1757725656.091,2,1,DESCENT,0.0267,0.47,122.03,58.12,,,,50.0,Neutral,,
1757725656.377,2,1,DESCENT,-0.0000,0.46,122.03,58.12,,,,50.0,Neutral,,
1757725656.684,2,1,DESCENT,-0.0000,0.45,122.03,58.12,,,,50.0,Neutral,,
1757725656.986,2,1,DESCENT,-0.0000,0.44,122.03,58.12,,,,50.0,Neutral,,
1757725657.290,2,1,DESCENT,0.0263,0.43,122.03,58.12,,,,50.0,Neutral,,
1757725657.577,2,1,DESCENT,0.0302,0.42,122.03,58.12,,,,50.0,Neutral,,
1757725657.881,2,1,DESCENT,0.0596,0.41,122.03,58.12,,,,50.0,Neutral,,
1757725658.187,2,1,DESCENT,-0.0000,0.40,122.03,58.12,,,,50.0,Neutral,,
1757725658.490,2,1,DESCENT,-1.4121,0.40,122.03,58.12,,,,50.0,Neutral,,
1757725658.778,2,1,DESCENT,-0.2040,0.39,122.03,58.12,,,,50.0,Neutral,,
1757725659.081,2,1,ASCENT,2.0692,0.38,1.18,58.12,,,,50.0,Neutral,,
1757725659.386,2,1,ASCENT,0.0294,0.38,1.18,58.12,,,,0.3,Demotivated,,
1757725659.690,2,2,TOP,0.0509,100.00,1.18,57.51,,,,50.0,Neutral,,
1757725659.978,2,2,TOP,-0.0912,100.00,1.18,57.51,,,,50.0,Neutral,,
1757725660.281,2,2,TOP,-0.0606,100.00,1.18,57.51,,,,50.0,Neutral,,
1757725660.586,2,2,TOP,-1.0929,99.82,1.18,57.51,,,,50.0,Neutral,,
1757725660.889,2,2,DESCENT,-0.7792,96.63,1.18,57.51,,,,50.0,Neutral,,
1757725661.180,2,2,DESCENT,1.2591,83.05,1.18,57.51,,,,50.0,Neutral,,
1757725661.482,2,2,DESCENT,0.2363,57.92,1.18,57.51,,,,50.0,Neutral,,
1757725661.785,2,2,DESCENT,0.0607,35.37,1.18,57.51,,,,50.0,Neutral,,
1757725662.090,2,2,DESCENT,-0.0517,21.31,1.18,57.51,,,,50.0,Neutral,,
1757725662.378,2,2,DESCENT,-0.9194,13.83,1.18,57.51,,,,50.0,Neutral,,
1757725662.681,2,2,DESCENT,-1.6048,9.31,1.18,57.51,,,,50.0,Neutral,,
1757725662.986,2,2,DESCENT,0.8500,6.63,1.18,57.51,,,,50.0,Neutral,,
1757725663.289,2,2,ASCENT,0.4257,4.97,2.90,57.51,,,,10.7,Demotivated,,
1757725663.578,2,3,TOP,-0.2430,100.00,2.90,52.42,,,,50.0,Neutral,,
1757725663.882,2,3,TOP,-0.0000,100.00,2.90,52.42,,,,50.0,Neutral,,
1757725664.188,2,3,TOP,-0.0934,99.99,2.90,52.42,,,,50.0,Neutral,,
1757725664.489,2,3,TOP,0.0536,99.46,2.90,52.42,,,,50.0,Neutral,,
1757725664.777,2,3,TOP,0.0304,94.34,2.90,52.42,,,,50.0,Neutral,,
1757725665.083,2,3,TOP,-0.0000,76.07,2.90,52.42,,,,50.0,Neutral,,
1757725665.385,2,3,TOP,0.0605,50.22,2.90,52.42,,,,50.0,Neutral,,
1757725665.692,2,3,TOP,-0.3138,30.06,2.90,52.42,,,,50.0,Neutral,,
1757725665.978,2,3,TOP,-1.4553,18.86,2.90,52.42,,,,50.0,Neutral,,
1757725666.281,2,3,DESCENT,0.8751,12.18,2.90,52.42,,,,50.0,Neutral,,
1757725666.586,2,3,DESCENT,0.9590,8.34,2.90,52.42,,,,50.0,Neutral,,
1757725666.889,2,3,DESCENT,-0.1532,6.04,2.90,52.42,,,,50.0,Neutral,,
1757725667.178,2,3,DESCENT,-0.0297,4.64,2.90,52.42,,,,50.0,Neutral,,
1757725667.481,2,3,DESCENT,0.0907,3.65,2.90,52.42,,,,50.0,Neutral,,
1757725667.786,2,3,DESCENT,-0.0305,2.96,2.90,52.42,,,,50.0,Neutral,,
1757725668.090,2,3,DESCENT,-0.0264,2.47,2.90,52.42,,,,50.0,Neutral,,
1757725668.378,2,3,DESCENT,-0.0304,2.12,2.90,52.42,,,,50.0,Neutral,,
